fid,fname,fruntime,certificate,fbudget,fopening,fcumlative,fGross,fimdb_rating,fimdb_votes,fimd,fdirector,fwriter,flocation,fproduction,fassistant_directors,fcinematographers,fcomposers,feditors,fproducer,fenglish,fmulti_lang,fus,fmulti_country,fcomedy,fadult,fdocumentary,fmystery,fadventure,fbiography,fshort,fnews,fthriller,ffamily,fhistory,fcrime,fhorror,ftalk-show,fwar,fgame-show,freality-tv,fwestern,faction,fmusical,fsport,fmusic,fanimation,fromance,fsci-fi,ffantasy,fdrama,act1,act2,actW,nominated,Won,month,year
tt6962500,A Safe Place for the Wild,46.0,,,,,,,,,0.0,0.0,,other,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Dec,2010
tt0780504,Drive,100.0,R,15000000,11340461.0,76176032.0,35061555,7.8,534140.0,0.78,0.0,2.5,Denmark,other,0.0,4.5,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,10.0,16.0,1.0,0.0,Sep,2011
tt0458339,Captain America: The First Avenger,124.0,PG-13,140000000,65058524.0,370569774.0,176654505,6.9,690096.0,0.6900000000000001,0.0,5.0,Canada,Paramount Pictures,0.0,0.0,5.5,1.0,4.0,1.0,3.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,,,Jul,2011
tt0458339,Captain America: The First Avenger,124.0,PG-13,140000000,65058524.0,370569774.0,176654505,6.9,689854.0,0.6900000000000001,0.0,5.0,Canada,Paramount Pictures,0.0,0.0,5.5,1.0,4.0,1.0,3.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,,,Jul,2011
tt0800369,Thor,115.0,PG-13,150000000,65723338.0,449326618.0,181030624,7.0,703438.0,0.7,0.0,0.0,Australia,Paramount Pictures,0.0,2.5,6.0,5.0,4.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,10.0,11.0,,,May,2011
tt1201607,Harry Potter and the Deathly Hallows: Part 2,130.0,PG-13,125000000,169189427.0,1341932398.0,381409310,8.1,709372.0,0.8099999999999999,0.0,11.0,Kuwait,Warner Bros,0.0,17.5,3.5,3.0,0.0,1.0,1.0,1.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.0,6.0,14.0,,,Jul,2011
tt1570728,"Crazy, Stupid, Love.",118.0,PG-13,50000000,19104303.0,145051197.0,84351197,7.4,445115.0,0.74,0.0,0.0,Argentina,other,0.0,2.5,2.0,2.5,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.0,6.0,9.0,,,Jul,2011
tt0978764,Sucker Punch,110.0,PG-13,82000000,19058199.0,89792502.0,36392502,6.0,221284.0,0.6,0.0,3.5,Argentina,Warner Bros,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,0.0,2.0,,,Mar,2011
tt1568346,The Girl with the Dragon Tattoo,158.0,R,90000000,12768604.0,232617430.0,102515793,7.8,395841.0,0.78,0.0,10.0,Canada,Columbia Pictures,0.0,2.0,4.5,2.0,0.0,1.0,2.0,1.0,3.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,4.0,11.0,5.0,1.0,Dec,2011
tt1259521,The Cabin in the Woods,95.0,R,30000000,14743614.0,94348403.0,42073277,7.0,348279.0,0.7,0.0,6.0,Russia,Lionsgate,0.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,,,Apr,2012
tt1298650,Pirates of the Caribbean: On Stranger Tides,136.0,PG-13,250000000,90151958.0,1045713802.0,241071802,6.6,456476.0,0.6599999999999999,0.0,6.5,Belgium,Walt Disney Pictures,1.0,2.0,11.5,0.0,6.0,1.0,2.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11.0,28.0,39.0,,,May,2011
tt1454029,The Help,146.0,PG-13,25000000,26044590.0,216639112.0,169708112,8.1,401014.0,0.8099999999999999,0.0,6.5,Canada,DreamWorks,0.0,2.5,0.0,4.0,0.0,1.0,1.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,4.0,1.0,Aug,2011
tt1291584,Warrior,140.0,PG-13,25000000,5242107.0,23057115.0,13657115,8.2,411618.0,0.82,0.0,3.5,Canada,Lionsgate,0.0,2.0,5.0,0.0,1.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,1.0,3.0,1.0,0.0,Sep,2011
tt1675434,The Intouchables,112.0,R,EUR9500000,103507.0,426588510.0,10198820,8.5,699608.0,0.85,0.0,2.5,Belgium,other,0.0,1.0,3.5,0.0,0.0,1.0,2.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1.0,4.0,,,Nov,2011
tt1189340,The Lincoln Lawyer,118.0,R,40000000,13206453.0,75009200.0,58009200,7.3,200163.0,0.73,0.0,0.5,Greece,Lionsgate,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,16.0,20.0,,,Mar,2011
tt1478338,Bridesmaids,125.0,R,32500000,26247410.0,288383523.0,169106725,6.8,254105.0,0.6799999999999999,0.0,0.0,Canada,Universal Pictures,0.0,0.0,1.5,0.5,9.5,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.0,0.0,May,2011
tt1253864,Immortals,110.0,R,75000000,32206425.0,226904017.0,83504017,6.0,154943.0,0.6,0.0,3.0,Greece,other,0.0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0.0,31.0,31.0,,,Nov,2011
tt1564367,Just Go with It,117.0,PG-13,80000000,30514732.0,214945591.0,103028109,6.4,206770.0,0.64,0.0,0.0,Egypt,Columbia Pictures,0.0,2.5,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,7.0,13.0,,,Feb,2011
tt1210166,Moneyball,133.0,PG-13,50000000,19501302.0,110206216.0,75605492,7.6,335281.0,0.76,0.0,10.0,Canada,Columbia Pictures,0.0,15.5,3.5,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9.0,0.0,9.0,6.0,0.0,Sep,2011
tt1229238,Mission: Impossible - Ghost Protocol,132.0,PG-13,145000000,12785204.0,694713380.0,209397903,7.4,435932.0,0.74,0.0,2.0,Belgium,Paramount Pictures,1.0,16.5,12.0,3.5,2.5,1.0,5.0,1.0,6.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.0,1.0,20.0,,,Dec,2011
tt1219289,Limitless,105.0,PG-13,27000000,18907302.0,161849455.0,79249455,7.4,502271.0,0.74,0.0,0.5,Bosnia and Herzegovina,other,0.0,1.0,0.5,0.0,2.0,1.0,5.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,18.0,20.0,,,Mar,2011
tt1133985,Green Lantern,114.0,PG-13,200000000,53174303.0,219851172.0,116601172,5.5,256633.0,0.55,0.0,0.0,New Zealand,Warner Bros,0.0,15.0,14.5,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,1.0,,,Jun,2011
tt1411238,No Strings Attached,108.0,R,25000000,19652921.0,149228077.0,70662220,6.2,201458.0,0.62,0.0,0.0,Canada,Paramount Pictures,0.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0,1.0,11.0,,,Jan,2011
tt1324999,The Twilight Saga: Breaking Dawn - Part 1,117.0,PG-13,110000000,138122261.0,712205856.0,281287133,4.9,212305.0,0.49000000000000005,0.0,0.0,Belgium,Summit Entertainment,1.0,15.0,6.5,2.5,0.0,1.0,2.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0.0,0.0,0.0,,,Nov,2011
tt1637688,In Time,109.0,PG-13,40000000,12050368.0,173930596.0,37520095,6.7,351935.0,0.67,0.0,12.5,Singapore,other,1.0,6.5,7.5,5.0,4.5,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,2.0,2.0,,,Oct,2011
tt1499658,Horrible Bosses,98.0,R,35000000,28302165.0,209838559.0,117538559,6.9,404730.0,0.6900000000000001,0.0,1.5,Canada,New Line Cinema,0.0,0.5,1.5,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,,,Jul,2011
tt1605783,Midnight in Paris,94.0,PG-13,17000000,599003.0,151119219.0,56817045,7.7,363842.0,0.77,0.0,34.5,France,other,0.0,6.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.0,2.0,5.0,4.0,1.0,Jun,2011
tt0816462,Conan the Barbarian,113.0,R,90000000,10021215.0,48795021.0,21295021,5.2,91846.0,0.52,0.0,0.0,Belgium,Lionsgate,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,2.0,2.0,,,Aug,2011
tt0478304,The Tree of Life,139.0,PG-13,32000000,372920.0,54303319.0,13303319,6.8,159040.0,0.6799999999999999,0.0,8.0,France,other,0.0,10.0,3.5,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.0,41.0,50.0,3.0,0.0,May,2011
tt1650062,Super 8,112.0,PG-13,50000000,35451168.0,260095986.0,127004179,7.0,324411.0,0.7,0.0,2.5,Australia,Paramount Pictures,0.0,1.0,12.0,0.5,2.5,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,,,Jun,2011
tt1242460,We Need to Talk About Kevin,112.0,R,7000000,24587.0,6038942.0,1738692,7.5,126992.0,0.75,0.0,13.0,France,other,1.0,6.5,7.0,2.5,0.0,1.0,1.0,1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.0,3.0,17.0,,,Oct,2011
tt1723811,Shame,101.0,NC-17,6500000,361000.0,17693675.0,3909002,7.2,174304.0,0.72,0.0,5.5,France,other,0.0,4.0,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,3.0,,,Jan,2012
tt1284575,Bad Teacher,92.0,R,20000000,31603106.0,216197492.0,100292856,5.6,184435.0,0.5599999999999999,0.0,0.5,UK,Columbia Pictures,0.0,4.0,1.5,0.0,1.5,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,0.0,8.0,,,Jun,2011
tt1515091,Sherlock Holmes: A Game of Shadows,129.0,PG-13,125000000,39637079.0,543848418.0,186848418,7.5,400957.0,0.75,0.0,0.0,Hong Kong,Warner Bros,0.0,8.0,11.5,0.0,1.0,1.0,5.0,1.0,2.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,8.0,21.0,,,Dec,2011
tt1632708,Friends with Benefits,109.0,R,35000000,18622150.0,149542245.0,55802754,6.5,323090.0,0.65,0.0,0.0,Canada,Screen Gems,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,5.0,5.0,,,Jul,2011
tt1204342,The Muppets,103.0,PG,45000000,29239026.0,165184237.0,88631237,7.1,83808.0,0.71,0.0,4.0,Canada,Walt Disney Pictures,0.5,4.5,2.0,0.0,1.5,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,5.0,6.0,1.0,1.0,Nov,2011
tt1598778,Contagion,106.0,PG-13,60000000,22403596.0,135458097.0,75658097,6.6,204413.0,0.6599999999999999,0.0,1.5,Hong Kong,Warner Bros,0.0,29.0,1.0,2.5,0.0,1.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.0,0.0,12.0,,,Sep,2011
tt1216475,Cars 2,106.0,G,200000000,66135507.0,559852396.0,191452396,6.1,145051.0,0.61,0.0,23.5,Italy,Walt Disney Pictures,0.0,0.5,12.0,1.0,0.0,1.0,4.0,1.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,3.0,4.0,,,Jun,2011
tt1527186,Melancholia,135.0,R,7400000,257174.0,15946321.0,3030848,7.1,156789.0,0.71,0.0,40.5,Czech Republic,other,0.0,1.5,0.0,0.5,1.0,1.0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.0,6.0,12.0,,,May,2011
tt1416801,Kill the Irishman,106.0,R,12000000,145430.0,1188194.0,1188194,7.1,42850.0,0.71,0.0,1.0,Mexico,other,0.0,2.0,0.0,1.5,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,,May,2012
tt1598822,New Year's Eve,113.0,PG-13,56000000,13019180.0,142044638.0,54544638,5.7,77680.0,0.5700000000000001,0.0,0.0,Argentina,New Line Cinema,0.0,0.0,3.0,0.5,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.0,5.0,23.0,,,Dec,2011
tt1598822,New Year's Eve,113.0,PG-13,56000000,13019180.0,142044638.0,54544638,5.7,77680.0,0.5700000000000001,0.0,0.0,Argentina,New Line Cinema,0.0,0.0,3.0,0.5,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.0,5.0,23.0,,,Dec,2011
tt0983193,The Adventures of Tintin,107.0,PG,135000000,9720993.0,373993951.0,77591831,7.3,205820.0,0.73,0.0,0.0,Belgium,Columbia Pictures,46.0,14.5,11.5,3.5,3.0,1.0,1.0,1.0,3.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9.0,0.0,9.0,1.0,0.0,Dec,2011
tt1430607,Arthur Christmas,97.0,PG,100000000,12068931.0,147419472.0,46462469,7.1,46357.0,0.71,0.0,1.0,UK,other,0.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,0.0,3.0,,,Nov,2011
tt0945513,Source Code,93.0,PG-13,32000000,14812094.0,147332697.0,54712227,7.5,460760.0,0.75,0.0,0.0,Belarus,Summit Entertainment,0.0,4.5,0.0,3.5,0.0,1.0,1.0,1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6.0,2.0,8.0,,,Apr,2011
tt1506999,Haywire,93.0,R,23000000,8425370.0,33372606.0,18942396,5.8,79640.0,0.58,0.0,3.5,UK,other,0.0,29.0,0.5,0.0,0.0,1.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,3.0,3.0,,,Jan,2012
tt1340800,Tinker Tailor Soldier Spy,122.0,R,GBP20000000,310562.0,80630608.0,24149393,7.1,177660.0,0.71,0.0,0.0,UK,other,0.0,3.0,5.0,0.0,8.0,1.0,5.0,0.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,3.0,0.0,Jan,2012
tt1092026,Paul,104.0,R,40000000,13043310.0,97984015.0,37412945,7.0,224606.0,0.7,0.0,11.0,UK,Universal Pictures,0.0,0.5,0.0,10.0,8.0,1.0,2.0,1.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,6.0,6.0,,,Mar,2011
tt1262416,Scream 4,111.0,R,40000000,18692090.0,97231420.0,38180928,6.1,121238.0,0.61,0.0,2.0,Belgium,Dimension Films,0.0,4.0,2.5,0.0,9.5,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Apr,2011
tt1879030,Q,103.0,Not Rated,EUR1500000,,,,5.5,5520.0,0.55,0.0,6.5,France,other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,,,Sep,2011
tt1596343,Fast Five,130.0,PG-13,125000000,86198765.0,626137675.0,209837675,7.3,336313.0,0.73,0.0,0.0,Australia,Universal Pictures,0.0,1.0,0.5,0.0,3.5,1.0,5.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.0,2.0,,,Apr,2011
tt1657507,Colombiana,108.0,PG-13,40000000,10408176.0,69015854.0,36665854,6.4,89249.0,0.64,0.0,17.5,Belgium,other,0.0,0.0,0.0,0.0,17.5,1.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.0,8.0,14.0,,,Aug,2011
tt1192628,Rango,107.0,PG,135000000,38079323.0,245724603.0,123477607,7.2,220983.0,0.72,0.0,4.0,Belgium,Paramount Pictures,0.0,6.5,11.5,0.5,0.0,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11.0,2.0,13.0,1.0,1.0,Mar,2011
tt1399103,Transformers: Dark of the Moon,154.0,PG-13,195000000,97852865.0,1123794079.0,352390543,6.2,371423.0,0.62,0.0,1.0,Hong Kong,Paramount Pictures,2.0,0.5,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,3.0,0.0,Jun,2011
tt1563738,One Day,107.0,PG-13,15000000,5079566.0,59389433.0,13843771,7.0,130639.0,0.7,0.0,3.5,Iceland,other,0.0,5.5,9.0,1.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9.0,2.0,11.0,,,Aug,2011
tt1385826,The Adjustment Bureau,106.0,PG-13,50200000,21157730.0,127869379.0,62495645,7.0,231760.0,0.7,0.0,0.5,Bosnia and Herzegovina,Universal Pictures,0.5,12.0,0.0,2.5,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.0,6.0,12.0,,,Mar,2011
tt1734122,The Collapsed,82.0,Not Rated,150000,,,,3.6,976.0,0.36,0.0,0.0,,other,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,,,Jul,2011
tt1596346,Soul Surfer,112.0,PG,18000000,10601862.0,47088990.0,43853424,7.0,42659.0,0.7,0.0,6.0,Canada,other,2.5,0.5,2.5,0.0,7.5,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,8.0,10.0,,,Apr,2011
tt1318514,Rise of the Planet of the Apes,105.0,PG-13,93000000,54806191.0,481800873.0,176760185,7.6,479438.0,0.76,0.0,0.0,Iceland,Twentieth Century Fox,0.0,18.0,6.0,6.0,0.0,1.0,2.0,1.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,Aug,2011
tt1302011,Kung Fu Panda 2,90.0,PG,150000000,47656302.0,665692281.0,165249063,7.2,235633.0,0.72,0.0,1.5,Kazakhstan,other,0.0,0.0,3.5,0.5,1.5,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.0,12.0,12.0,1.0,0.0,May,2011
tt1411697,The Hangover Part II,102.0,R,80000000,85946294.0,586764305.0,254464305,6.4,441275.0,0.64,0.0,0.5,Belgium,Warner Bros,0.0,0.5,2.0,2.0,1.5,1.0,2.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,3.0,,,May,2011
tt1716772,The Inbetweeners Movie,97.0,R,GBP3500000,36000.0,88025781.0,36000,6.7,74481.0,0.67,0.0,2.5,UK,other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,,,Aug,2011
tt1240982,Your Highness,102.0,R,49900000,9360020.0,24856478.0,21596445,5.5,94012.0,0.55,0.0,5.0,Canada,Universal Pictures,0.0,3.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,5.0,6.0,,,Apr,2011
tt1853739,You're Next,95.0,R,1000000,7020196.0,26895481.0,18494006,6.5,81931.0,0.65,0.0,0.0,Netherlands,other,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Aug,2013
tt1306980,50/50,100.0,R,8000000,8644095.0,39187783.0,35014192,7.6,304684.0,0.76,0.0,0.0,Canada,Summit Entertainment,0.5,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.0,3.0,9.0,,,Sep,2011
tt1601913,The Grey,117.0,R,25000000,19665101.0,77278331.0,51580236,6.8,231851.0,0.6799999999999999,0.0,3.5,Kazakhstan,other,0.0,2.0,2.0,0.0,3.5,1.0,2.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11.0,0.0,11.0,,,Jan,2012
tt1568911,War Horse,146.0,PG-13,66000000,7515402.0,177584879.0,79884879,7.2,139112.0,0.72,0.0,5.5,Canada,DreamWorks,0.0,14.5,11.5,3.5,0.0,1.0,2.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,21.0,21.0,6.0,0.0,Dec,2011
tt1633356,Shark Night 3D,90.0,PG-13,25000000,8404260.0,40136479.0,18877153,4.0,23688.0,0.4,0.0,0.0,Philippines,other,0.0,0.0,7.0,2.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,Sep,2011
tt1615147,Margin Call,107.0,R,3500000,561906.0,19504039.0,5354039,7.1,109298.0,0.71,0.0,0.0,Germany,other,0.0,1.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4.0,4.0,1.0,0.0,Sep,2011
tt1502404,Drive Angry,104.0,R,50000000,5187625.0,28931401.0,10721033,5.4,91301.0,0.54,0.0,0.0,Bosnia and Herzegovina,Summit Entertainment,0.0,1.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,21.0,2.0,23.0,,,Feb,2011
tt1229822,Jane Eyre,120.0,PG-13,,182885.0,34710627.0,11242660,7.3,76622.0,0.73,0.0,0.0,Estonia,other,0.0,1.5,7.0,1.5,0.0,1.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.0,9.0,13.0,1.0,0.0,Apr,2011
tt1033575,The Descendants,115.0,R,20000000,1190096.0,177243185.0,82584160,7.3,225717.0,0.73,0.0,17.0,USA,Fox Searchlight Pictures,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,0.0,17.0,5.0,1.0,Dec,2011
tt1033575,The Descendants,115.0,R,20000000,1190096.0,177243185.0,82584160,7.3,225718.0,0.73,0.0,17.0,USA,Fox Searchlight Pictures,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,0.0,17.0,5.0,1.0,Dec,2011
