fid,fname,fruntime,fimdb_rating,fimdb_votes,fimd,fdirector,fwriter,fassistant_directors,fcinematographers,fcomposers,feditors,fproducer,fenglish,fmulti_lang,fus,fmulti_country,fmystery,fadventure,ffamily,fromance,fthriller,fwestern,fhistory,fmusical,fdrama,fwar,ffantasy,fcrime,fanimation,fsport,faction,fbiography,fcomedy,fsci-fi,fhorror,fmusic,actW,nominated,Won,month,year,certificate_G,certificate_PG,certificate_PG-13,certificate_R,certificate_Unrated,fproduction_BBC Films,fproduction_Columbia Pictures,fproduction_Dimension Films,fproduction_DreamWorks,fproduction_Fox Searchlight Pictures,fproduction_Lionsgate,fproduction_Millennium Films,fproduction_New Line Cinema,fproduction_Paramount Pictures,fproduction_Screen Gems,fproduction_Summit Entertainment,fproduction_Twentieth Century Fox,fproduction_Universal Pictures,fproduction_Walt Disney Pictures,fproduction_other,fGross_y,fbudget_y,fcumlative_y
tt0421715,The Curious Case of Benjamin Button,166.0,7.8,551631.0,0.78,3.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15.0,13.0,1.0,12,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127509326.0,150000000.0,333932083.0
tt0421729,Big Momma's House 2,99.0,4.7,38538.0,0.47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,0.0,0.0,1,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70165972.0,40000000.0,138259062.0
tt0421994,Imagine Me & You,90.0,6.8,28141.0,0.6799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,5,2006,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672243.0,7900000.0,2635305.0
tt0422091,Dhoom,129.0,6.7,16790.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,245756.0,2786454.0,500389.0
tt0422091,Dhoom,129.0,6.7,16790.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,245756.0,2786454.0,7312209.0
tt0422091,Dhoom,129.0,6.7,16836.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,245756.0,2786454.0,500389.0
tt0422091,Dhoom,129.0,6.7,16836.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,8,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,245756.0,2786454.0,7312209.0
tt0422093,Diary of a Mad Black Woman,116.0,5.7,13090.0,0.5700000000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,2,2005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50633099.0,5500000.0,50652203.0
tt0422133,Cold Showers,102.0,6.1,2113.0,0.62,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,6,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,261423945.6,3942668.3,538208.0
tt0422272,Fragile,101.0,6.1,15026.0,0.61,4.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0.0,0.0,10,2005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,353868186.2,7802900.0,6680926.0
tt0422295,Fur: An Imaginary Portrait of Diane Arbus,122.0,6.5,14754.0,0.65,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,20.0,0.0,0.0,10,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,223202.0,16800000.0,2305841.0
tt0422401,Hatchet,85.0,5.7,27443.0,0.5700000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,4,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175281.0,1500000.0,208550.0
tt0422720,Marie Antoinette,123.0,6.4,94862.0,0.64,33.0,33.0,0.0,1.0,0.0,1.0,21.0,1.0,3.0,1.0,3.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6.0,1.0,1.0,10,2006,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15962471.0,40000000.0,60917189.0
tt0422774,Are We Done Yet?,92.0,4.2,18627.0,0.42,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,4,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49662533.0,28000000.0,58388068.0
tt0422783,Music Within,94.0,7.3,5435.0,0.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1.0,0.0,0.0,1,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154087.0,32175668.1,187581.0
tt0422861,The Oh in Ohio,88.0,5.5,5880.0,0.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,0.0,0.0,2,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,418689.0,5000000.0,648183.0
tt0422950,Phir Milenge,142.0,6.1,1593.0,0.63,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,8,2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91968.0,3426660.5,166484.0
tt0423169,Sherrybaby,96.0,6.6,11215.0,0.6599999999999999,4.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,2,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,199176.0,2000000.0,622806.0
tt0423169,Sherrybaby,96.0,6.6,11220.0,0.6599999999999999,4.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,2,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,199176.0,2000000.0,622806.0
tt0423277,Stray Dogs,93.0,7.1,527.0,0.72,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,6,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,260101987.8,649020.3,45110.0
tt0423294,Surf's Up,85.0,6.7,64546.0,0.67,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,5.0,1.0,0.0,6,2007,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58867694.0,100000000.0,149044471.0
tt0423310,The Syrian Bride,97.0,7.4,3140.0,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,12,2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,380505.0,5474113.6,1522967.0
tt0423409,Tristram Shandy: A Cock and Bull Story,94.0,6.7,12064.0,0.67,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,1,2006,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253413.0,3666992.0,3931982.0
tt0423409,Tristram Shandy: A Cock and Bull Story,94.0,6.7,12081.0,0.67,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,1,2006,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253413.0,3666992.0,3931982.0
tt0423866,3-Iron,88.0,8.0,45972.0,0.8,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10,2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,241914.0,1000000.0,2965315.0
tt0423977,Charlie Bartlett,97.0,7.0,61302.0,0.7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.0,0.0,0.0,2,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3951699.0,12000000.0,5254986.0
tt0424095,Flushed Away,85.0,6.6,105438.0,0.6599999999999999,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,10.0,0.0,0.0,11,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64665672.0,149000000.0,178120010.0
tt0424136,Hard Candy,104.0,7.1,148817.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,4,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024640.0,950000.0,7022209.0
tt0424205,Joyeux Noel,116.0,7.7,26030.0,0.77,2.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,8.0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,11,2005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1054361.0,22000000.0,17709155.0
tt0424227,Turtles Can Fly,98.0,8.1,16745.0,0.8099999999999999,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,2005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,258578.0,51973749.8,1075553.0
tt0424237,Lila Says,89.0,7.0,4506.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121365.0,5109099.1,537871.0
tt0424345,Clerks II,97.0,7.3,126141.0,0.73,4.0,4.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,7,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24148068.0,5000000.0,26986174.0
tt0424365,Promised Land,88.0,5.6,494.0,0.5700000000000001,4.0,4.0,0.0,1.0,0.0,0.0,4.0,1.0,5.0,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10,2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,314363049.3,578579.1,25280.0
tt0424774,The Adventures of Sharkboy and Lavagirl 3-D,93.0,3.5,28419.0,0.35,13.0,13.0,0.0,13.0,0.0,13.0,0.0,1.0,1.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,6,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39177684.0,50000000.0,69425966.0
tt0424818,Leabet el hob,80.0,5.4,122.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,10,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,342494523.7,1733596.1,26096.0
tt0424823,Balls of Fury,90.0,5.3,39417.0,0.53,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,14.0,0.0,0.0,8,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32886940.0,149557253.8,41098719.0
tt0424863,The Book of Revelation,118.0,5.3,1358.0,0.53,6.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,9,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343172952.4,4330942.3,76570.0
tt0424873,Dark Spells,95.0,2.9,3533.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,12,2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,241282585.3,13230480.0,2282861.0
tt0424880,Candy,116.0,7.3,41389.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,5,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45128.0,111034915.7,2105096.0
tt0424908,Copying Beethoven,104.0,6.8,12467.0,0.6799999999999999,6.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,3,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,384029.0,11000000.0,6191746.0
tt0424938,Karla,99.0,5.5,5494.0,0.55,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236602420.4,5000000.0,130416.0
tt0424993,Employee of the Month,103.0,5.5,42700.0,0.55,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,10,2006,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28444855.0,12000000.0,38368909.0
tt0424993,Employee of the Month,103.0,5.5,42692.0,0.55,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,10,2006,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28444855.0,12000000.0,38368909.0
tt0425055,Game 6,87.0,5.8,2403.0,0.5900000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7.0,0.0,0.0,1,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129664.0,1000000.0,129664.0
tt0425061,Get Smart,110.0,6.5,193664.0,0.65,0.0,1.0,0.0,9.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,0.0,0.0,6,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130319208.0,80000000.0,230685453.0
tt0425112,Hot Fuzz,121.0,7.8,436136.0,0.78,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.0,0.0,0.0,4,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23637265.0,10477119.0,80577265.0
tt0425123,Just Like Heaven,95.0,6.7,94650.0,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,7.0,0.0,0.0,9,2005,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48318130.0,58000000.0,102854431.0
tt0425186,The Fine Art of Love: Mine Ha-Ha,102.0,5.5,543.0,0.5599999999999999,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,11,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,263630634.4,429623.0,251103.0
tt0425196,Like Minds,110.0,6.3,4404.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,11,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,322580564.2,8000000.0,886756.0
tt0425210,Lucky Number Slevin,110.0,7.7,291005.0,0.77,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.0,0.0,0.0,4,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22495466.0,27000000.0,56308881.0
tt0425236,Mary,83.0,5.8,1791.0,0.58,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.0,0.0,0.0,11,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320765732.8,2854191.5,868032.0
tt0425253,Mini's First Time,91.0,5.8,7828.0,0.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,12.0,0.0,0.0,8,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49034.0,6000000.0,156318.0
tt0425253,Mini's First Time,91.0,5.8,7835.0,0.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,12.0,0.0,0.0,8,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49034.0,6000000.0,156318.0
tt0425326,Outsourced,103.0,7.0,10905.0,0.7,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,11,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163561.0,27547561.0,703042.0
tt0425333,Pardon,94.0,8.2,16671.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,3,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,279696813.4,36040732.2,405002.0
tt0425379,I'm the Angel of Death: Pusher III,90.0,7.3,12628.0,0.73,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,9,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1605.0,24439600.4,1605.0
tt0425379,I'm the Angel of Death: Pusher III,90.0,7.3,12661.0,0.73,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,9,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1605.0,24439600.4,1605.0
tt0425395,Relative Strangers,86.0,5.3,3661.0,0.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,0.0,0.0,5,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,316502153.4,39312932.5,155340.0
tt0425413,"Run, Fat Boy, Run",100.0,6.6,64016.0,0.6599999999999999,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.0,0.0,0.0,3,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6003262.0,10000000.0,33463522.0
tt0425430,The Messengers,90.0,5.4,37034.0,0.54,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35374833.0,16000000.0,55060212.0
tt0425430,The Messengers,90.0,5.4,37035.0,0.54,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35374833.0,16000000.0,55060212.0
tt0425558,Tre,87.0,4.8,174.0,0.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4759.0,57187.7,4759.0
tt0425601,Trailer Park Boys: The Movie,95.0,7.2,11620.0,0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,10,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3860678.0,3851496.0,3876456.0
tt0425637,Red Cliff,146.0,7.4,42005.0,0.74,6.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,4.0,0.0,0.0,12,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,627047.0,79412908.0,127816690.0
tt0426459,Feast,95.0,6.3,28564.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,1.0,1.0,1,2007,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56131.0,3200000.0,719135.0
tt0426578,Sophie Scholl: The Final Days,120.0,7.6,25311.0,0.76,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,680331.0,105065305.6,10804315.0
tt0426592,Superhero Movie,75.0,4.5,60854.0,0.45,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,3,2008,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25881068.0,35000000.0,71239186.0
tt0426615,In the Mix,95.0,2.8,7844.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,7.0,0.0,0.0,11,2005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10223896.0,45506126.4,10223896.0
tt0426615,In the Mix,95.0,2.8,7845.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,7.0,0.0,0.0,11,2005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10223896.0,45506126.4,10223896.0
tt0426627,Stoned,102.0,5.8,3745.0,0.58,3.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,0.0,11,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38922.0,4588390.9,174758.0
