,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,id,i
0232998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0232998, Jeffrey Donovan
2860525,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2860525, Margareth Madè
1717573,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,1717573, Pollyanna McIntosh
0004950,0,0,0,0,1,1,6,7,9,12,12,12,12,12,12,13,14,15,15,0,0004950,Jennifer Garner
0000362,10,10,14,14,14,16,16,17,18,19,19,19,19,19,19,19,19,20,20,0,0000362, Danny DeVito
0040038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0040038, Barry Atsma
0000458,2,3,3,3,3,3,4,9,9,11,11,11,13,14,15,15,15,15,15,0,0000458,William Hurt
0280081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0280081, Grégory Fitoussi
0000096,3,6,10,10,10,10,10,11,12,12,12,12,13,14,15,18,20,20,20,0,0000096, Gillian Anderson
1500155,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,7,11,11,20,0,1500155,Robert Pattinson
2092917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2092917, Kent Moran
0491259,0,0,0,0,0,0,0,0,1,1,5,10,11,11,11,16,17,18,18,0,0491259, Mélanie Laurent
0000501,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,0,0000501, Ray Liotta
0000949,2,3,3,4,4,4,4,4,5,6,8,10,10,10,12,14,32,49,50,0,0000949,Cate Blanchett
2809577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,9,0,2809577, Jenny Slate
2010634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2010634,Ivet Corvea
0484178,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0484178, Sarah Lancaster
0500200,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,0500200, Chyler Leigh
