,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,id,i
1330234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1330234,Brahim Chioua
3282889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3282889,Aaron Beckum
0242896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0242896,Peter Dunne
0798065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0798065,Virginie Besson-Silla
0246404,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0246404,Luc Déry
4273221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,4273221,Kathiresan
0204979,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0204979,Kim Davis
3720611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720611,Carolyn S. Briggs
0062362,0,0,1,1,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,0,0062362,Karl Baumgartner
0651692,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0651692,Kent Osborne
2293210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293210,Angels & Airwaves
0028220,0,0,0,0,0,0,0,0,2,2,2,2,3,3,4,9,9,11,12,0,0028220,Casper Andreas
0080315,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0080315,Mahesh Bhatt
3993666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3993666,Jules Saulnier
0122007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0122007,Jonathan Burkhart
0040927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0040927,Alain Attal
0797461,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0797461,Andrey Sigle
0184605,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0184605,Michael Cowan
0000289,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0000289,Ellen Barkin
0002459,2,2,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,0,0002459,T.C. Christensen
1494818,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,0,1494818,Lawrence Michael Levine
2533682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,2533682,Juan Basanta
0012910,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0012910,Paolo Agazzi
0184770,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0184770,Robin Cowie
0106866,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0106866,Brian J. Breheny
1448916,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,3,3,3,0,1448916,Ryan Kavanaugh
0000386,7,7,7,7,7,7,8,8,9,9,10,10,10,10,10,10,11,11,12,0,0000386,Roland Emmerich
0047681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0047681,Allen Bain
0055373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0055373,Antonia Barnard
0042524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0042524,Steve Austin
0111845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0111845,Adam Brooks
2028585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2028585,Sean Branney
0409791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0409791,Indra Kumar
9112773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9112773,Xian Li
1237088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1237088,Sadie Alexandru
0150522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0150522,Denise Chamian
0145275,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0145275,James Castle
0426330,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0426330,Timothy O. Johnson
2406808,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,4,4,0,2406808,Irena Skoric
1997209,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1997209,Agathe David-Weill
3342464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3342464,Kalpathi S. Agoram
2970236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970236,Cody Calahan
0081226,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0081226,Jacques Bidou
0604335,4,4,4,5,7,7,7,8,8,8,8,8,10,11,11,11,13,13,13,0,0604335,Nanni Moretti
0173851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0173851,Bonnie Comley
3764352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3764352,Prasad Devineni
0186027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0186027,Tara L. Craig
2679146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2679146,Mizue Kunizane
2435550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2435550,Shaked Berenson
0027459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0027459,Steve Anderson
2133392,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,12,12,12,12,0,2133392,J.C. Calciano
0323065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0323065,Liz Glotzer
2289780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2289780,Laura Adkin
0092169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0092169,Sunil Bohra
1788210,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1788210,Holly Baird
2390013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390013,Dan Balgoyen
0088414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0088414,Rosemary Blight
0145524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0145524,Eduardo Castro
1724526,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1724526,Lee Kim
1180690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180690,Tobin Armbrust
1180669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180669,Shawn Angelski
5120912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,5120912,Ajay Bahl
0148554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0148554,Enrique Cerezo
3830750,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,0,3830750,Elfar Adalsteins
1483825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483825,Grits Carter
1128572,0,0,0,0,0,0,0,0,0,1,2,2,3,3,6,6,6,6,6,0,1128572,Lake Bell
0178505,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0178505,Greg Coote
0011752,0,0,0,0,0,0,4,4,4,4,6,6,6,6,6,6,6,15,22,0,0011752,Maren Ade
0244991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0244991,Célia Duval
0043668,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0043668,Kianoush Ayari
1104118,0,0,1,2,4,10,13,15,15,16,16,16,17,22,22,23,23,23,23,0,1104118,Ki-duk Kim
1055105,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,1055105,Madhur Bhandarkar
