id,fid,name,runtime,cast,genre,country_codes,language_codes,certificates,Budget,OWUS,CWG,rating,votes,original_air_date,title,director,writer1,writer2,producer1,producer2,production_company1,production_company2,composers,editors,cinematographers,set_decorators,assistant_directors,visual_effects
tt1053859,1053859.0,The Grudge 3,90,"['Matthew Knight', 'Shawnee Smith', 'Mike Straub', 'Aiko Horiuchi', 'Shimba Tsuchiya', 'Emi Ikehata', 'Takatsuna Mukai', 'Johanna Braddy', 'Beau Mirchoff', 'Jadie Rose Hobson', 'Marina Sirtis', 'Gil McKinney', 'Laura Giosh', 'Mihaela Nankova', 'Michael McCoy', 'Takako Fuji', 'Takashi Matsuyama', 'Kim Miyori', 'Nahana', 'Yuya Ozeki', 'Kyoka Takizawa', 'Ohga Tanaka', 'Masanobu Yada']","['Horror', 'Mystery', 'Thriller']","['us', 'jp']","['en', 'ja']",R,5000000.0,,,4.7,16183.0,02 Jun 2009 (Netherlands),The Grudge 3,Toby Wilkins,Takashi Shimizu,,Jeffery Beach,John Cappilla,Stage 6 Films,Ghost House Pictures,Sean McMahon,John Quinn,Anton Bakarski,Svilen Kratunkov,Asya Chakarova,Christian Brown
tt1129445,1129445.0,Amelia,111,"['Hilary Swank', 'Richard Gere', 'Ewan McGregor', 'Christopher Eccleston', 'Joe Anderson', 'Cherry Jones', 'Mia Wasikowska', 'Aaron Abrams', 'Dylan Roberts', 'Scott Yaphe', 'Tom Fairfoot', 'Ryann Shane', 'William Cuddy', 'Elizabeth Shepherd', 'Richard Donat', 'Scott Anderson', 'Sarah Kitz', 'Keelin Jack', 'Jeremy Akerman', 'Derek Keurvorst', 'Thomas Hauff', 'Sarah Dood', 'Danielle Bourgon', 'Hamish McEwan', 'Michael James Daly', 'Jeffrey Knight', 'Paul Johnston', 'Michael Richard', 'Daniel Janks', 'Ron Smerczak', 'Kerin McCue', 'Richard Lothian', 'Divine Brown', 'Elizabeth Saunders', 'Precious Chong', 'Kathryn Haggis', 'Duane Murray', 'Joe Renzi', 'Geoff Gillespie', 'Andrea Ciacci', 'Julia Juhas', 'Alexandra MacLean', 'Kristen Munro', 'Eva Redpath', 'Jamie Holmes', 'Brittany Gray', 'Karissa Strain', 'Katie Strain', 'Valerie Saija', 'Nina Strazzulla', 'Leanne Melissa Bishop', 'Glen Brough', 'Jimmy Byron', 'Amelia Earhart', 'Gillian Ferrier', 'Jay House', 'Michael Malott']","['Adventure', 'Biography', 'Drama', 'Romance']","['us', 'ca']",['en'],PG,40000000.0,"$3,904,047, 25 Oct 2009",,5.8,11542.0,23 Oct 2009 (Canada),Amelia,Mira Nair,Ronald Bass,Anna Hamilton Phelan,Ronald Bass,Don Carmody,Fox Searchlight Pictures,Avalon Pictures,Gabriel Yared,Allyson C. Johnson,Stuart Dryburgh,Darlene Lewis,Adam Bocknek,Mathieu Archambault
tt1340108,1340108.0,Killer Bean Forever,85,"['Vegas J. Jenkins', 'Bryan Session', 'Matthew Tyler', 'David Guilmette', 'Jeff Lew']","['Animation', 'Action', 'Comedy', 'Crime', 'Mystery', 'Thriller']","['us', 'uy']",['en'],TV-PG,,,,6.3,1927.0,,Killer Bean Forever,Jeff Lew,Jeff Lew,,Jeff Lew,,Killer Bean Studios,,Justin R. Durban,Jeff Lew,Jeff Lew,,,
tt0961722,961722.0,Cabin Fever 2: Spring Fever,86,"['Rider Strong', 'Noah Segan', 'Alexi Wasser', 'Rusty Kelley', 'Marc Senter', 'Giuseppe Andrews', 'Mark Borchardt', 'Michael Bowen', 'Judah Friedlander', 'Larry Fessenden', 'Amanda Jelks', 'Thomas Blake Jr.', 'Angela Oberer', 'Taylor Kowalski', 'Alexander Isaiah Thomas', 'Lindsey Axelsson', 'Lila Lucchetti', 'Caitlin Coons', 'Andrea Powell', 'Regan Deal', 'Michael L. Nesbitt', 'Marvin Cooper', 'April Turner', 'Randy Bernard', 'Gabrielle Tuite', 'Stefani Wallace', 'Mary Katherine White', 'Ozzy Alvarez', 'Mirna Benitez', 'Wendy Rosoff', 'Alesandra Shultz', 'Jamie Rae Hulick', 'Britney Galido', 'Anderson Boyd', 'Abby Broadway', 'Amber Nann', 'Adam Hassan', 'Brenden Donovan', 'Michael J Roberts', 'Sanethia Dresch', 'Lisa Hellen', 'Ira Menard', 'Cathy Hernandez', 'Brandon Nikia Warren', 'Scott Parks', 'Kevin Hall', 'Conway Murphy', 'Reggie Regan', 'Robert Covington', 'Alexander Adams', 'William J. Collins', 'Ricky Cannon', 'Raymond Shepard', 'Joe Swanberg', 'Stephanie Drapeau', 'Jonathan Sachar', 'Patrick Durham', 'Jesus Delgado', 'Mario Ramos', 'Josiah Authier', 'Tanner Wiley', 'Steve Josefson', 'Justin Milley', 'Preston Corbell', 'Whit France-Kelly', 'Andrea Leach', 'Billy Shepperd', 'Matthew Landon Sparks', 'Clark Tatum', 'Micah Shane Ballinger', 'Rootie J. Boyd', 'Chevy Lamont Cofield', 'Alex Gale', 'Hayley Lovitt', 'Todd Roy', 'Myles Scott', 'Lucy Spain', 'Nina Voltaire', 'Matt Whisnant']",['Horror'],['us'],['en'],R,10000000.0,,,4.3,12261.0,,Cabin Fever 2: Spring Fever,Ti West,Joshua Malkin,,Mary Aloe,Mike Crawford,Tonic Films,Morningstar Films,Ryan Shore,Janice Hampton,Eliot Rockett,Jade Healy,Geof Nicholson,
tt1194263,1194263.0,Get Low,103,"['Robert Duvall', 'Sissy Spacek', 'Bill Murray', 'Lucas Black', 'Gerald McRaney', 'Bill Cobbs', 'Scott Cooper', 'Lori Beth Sikes', 'Linds Edwards', 'Andrea Powell', 'Chandler Riggs', 'Danny Vinson', 'Blerim Destani', 'Tomasz Karolak', 'Andy Stahl', 'Marc Gowan', 'Arin Logan', 'Grace The Amazing Mule', 'Robert S. Barmettler', 'Randy Bratton', 'Deanne Charlton', 'Frances Cobb', 'John Collier', 'Alex Corrado', 'Rob Crowe', 'Jym Davis', 'Dino Demitri', 'Brandon Germaine', 'Rebecca Grant', 'Travis Grant', 'Robert Hatch', 'Vinyetta James', 'Shawn Knowles', 'Bella Marina Marcello', 'Jade Moser', 'Lexi Noel', 'Nick Searcy', 'Michael A. Templeton', 'Catherine Thornton', 'Kirsten VanWagner']","['Drama', 'Mystery']","['us', 'de', 'pl']",['en'],PG-13,7500000.0,"$88,182, 01 Aug 2010",,7.0,21469.0,27 Aug 2010 (USA),Get Low,Aaron Schneider,Chris Provenzano,C. Gaby Mitchell,Daniel Baur,Rob Carliner,K5 International,Zanuck Independent,Jan A.P. Kaczmarek,Aaron Schneider,David Boyd,Frank Galline,Hope Garrison,Erika Abrams
tt1235448,1235448.0,The Thaw,90,"['Val Kilmer', 'Alexandra Staseson', 'Brad Dryborough', 'Greg Rogers', 'William B. Davis', 'Garry Chalk', 'Peter Kelamis', 'Brenda Crichlow', 'Anne Marie DeLuise', 'John Callander', 'Lamech Kadloo', 'Kyle Schmid', 'Steph Song', 'Aaron Ashmore', 'Evan Adams', 'Sebastian Gacki', 'Martha MacIsaac', 'Viv Leacock', 'Alejandro Rae', 'Kurt Evans', 'Shawn Stone', 'Michaela Washburn', 'Michael Dobson', 'Lisa Marie Blair', 'Vanessa Morley', 'Zachary Throne']","['Horror', 'Sci-Fi', 'Thriller']",['ca'],['en'],R,,,,5.2,10886.0,29 Sep 2010 (Philippines),The Thaw,Mark A. Lewis,Mark A. Lewis,Michael Lewis,Trent Carlson,Sidney Chiu,Anagram Pictures,Etch Media,Michael Neilson,Rob Neilson,Jan Kiesser,Terry Joseph,Stacy Fish,Tom Archer
tt0976222,976222.0,Bandslam,111,"['Aly Michalka', 'Vanessa Hudgens', 'Gaelan Connell', 'Scott Porter', 'Ryan Donowho', 'Charlie Saxton', 'Lisa Kudrow', 'Tim Jo', 'Elvy Yost', 'Lisa Chung', 'J.W. Wright', 'Blair Bomar', 'Casey Williams', 'Maggie Maye', 'Jennifer Blair', 'Zach Thatcher', 'Derek Cox-Berg', 'Matt Hensarling', 'Cassidy Johnson', 'Landon Henninger', 'Michael Cuomo', 'Nathan McCray', 'Kai Roach', 'Chris Copeland', 'James Hairston', 'Chance Morgan', 'Matt Moody', 'Marley Whistler', 'Wyatt Adams', 'Farah White', 'Nikka Graff Lanzarone', 'Bobby Bones', 'Jonathan Rice', 'Ryan Ciardo', 'Will Johnson', 'Bryan Chafin', 'Rebecca Petro', 'David Bowie', 'Valin Zamarron', 'Candice Jackson', 'Manjeri Krishna', 'Benjamin Kessler', 'Andy Rector', 'Juan Lopez', 'Evan Butts', 'Chris Ritchie', 'Aaron Lemke', 'Krystal Morton', 'Todd Graff', 'Julian Riano', 'Joey Olivares', 'Joshua Montoya', 'Nadia Sahari', 'Paul Archer', 'Justin Beaudry', 'Michelle Brew', 'Alyssa Bryer', 'Gene Cervenka', 'Kurt Cole', 'Parker Danks', 'Heather Danner', 'Alexa Doggett', 'Bethany Esfandiari', 'Gazelle Garcia', 'Loren Gold', 'Regina Gordon', 'Torrie Hardcastle', 'Mark Holliway', 'Breona Horne', 'Hope Jaymes', 'Matt Joyner', 'Paul Leblanc', 'Tyler Mann', 'Ray L. Perez', 'Micaela Phillips', 'Henry J. Smith III', 'Gary Teague', 'Jordan C.E. Thomas', 'William Throckmorton', 'Matt Tolbert', 'Mary Tomasso', 'Kimberly Westbrook', 'Katie Young']","['Comedy', 'Drama', 'Family', 'Music', 'Romance']",['us'],['en'],PG,20000000.0,"$2,250,000, 16 Aug 2009",,6.3,13313.0,12 Aug 2009 (Belgium),Bandslam,Todd Graff,Josh A. Cagan,Todd Graff,Micheal Flaherty,Marisa Yeres Gill,Summit Entertainment,Walden Media,,John Gilbert,Eric Steelberg,Carla Curry,Kayse Goodell,
tt1054580,1054580.0,Desert Flower,120,"['Soraya Omar-Scego', 'Idriss Abdillahi Houfaneh', 'Awa Saïd Darar', 'Roun Daher Aïnan', 'Osman Aden Dalieg', 'Liya Kebede', 'Sally Hawkins', 'Meera Syal', 'Anna Hilgedieck', 'Lucrezia Phantazia', 'Craig Parkinson', 'Matthew Alexander Kaufman', 'Timothy Spall', 'Prashant Prabhakar', 'Anthony Mackie', 'Tim Seyfi', 'Teresa Churcher', 'William de Coverly', 'Mahamed Mohamoud Egueh', 'Daher Obsieh Aouled', 'Mohamed Abdi Dahler', 'Mardilla Saíd Djama', 'Fardouza Moussa Egueh', 'Eckart Friz', 'Michele Thevenet', 'Juliet Stevenson', 'Matthias Ransberger', 'Eric Carter', 'Kaltoun Hassan', 'Addo Sabrie', 'Emma Kay', 'Nigel Betts', 'Melanie Roberson', 'Anastasia Hille', 'Safa Idriss Nour', 'Dahabo Ali Kidar', 'Robert Robalino', 'Nick Raio', 'James Allan', 'Gavin Blackburn', 'Elli', 'Grace Meurisse Francis', 'Chris Wilson', 'Andrew Yiallouros']","['Biography', 'Drama']","['gb', 'de', 'at', 'fr']","['en', 'so', 'fr']",R,,,,7.4,11559.0,24 Sep 2009 (Germany),Desert Flower,Sherry Hormann,Waris Dirie,,Martin Bruce-Clayton,Waris Dirie,Desert Flower Filmproductions,Majestic Filmproduktion,Martin Todsharow,Clara Fabry,Ken Kelsch,Barbara Herman-Skelding,Jan Bernotat,Denis Behnke
tt1227762,1227762.0,Aladin,132,"['Amitabh Bachchan', 'Sanjay Dutt', 'Riteish Deshmukh', 'Jacqueline Fernandez', 'Sahil Khan', 'Shubhankar Atre', 'Victor Banerjee', 'Dhaval Barbhaya', 'Michael Chen', 'Master Ahan Desai', 'Erina', 'Boman Irani', 'Master Dev Kanatwala', 'Vineet Kapoor', 'Nawab Khan', 'William Ong', 'Himanshu Parekh', 'Dharminder Kumar Rajput', 'Bimal Ranjit Sarkar', 'Joy Sengupta', 'Ratna Pathak Shah', 'Siddharth Sharma', 'Aarti Singh', 'Ajay Singh', 'Madan Singh', 'Mita Vasisht', 'Peter Wong', 'Vinay Kumar Yadav', 'Arif Zakaria']","['Action', 'Adventure', 'Fantasy']",['in'],['hi'],Not Rated,,,2255010.0,4.6,2554.0,30 Oct 2009 (UK),Aladin,Sujoy Ghosh,Vishal Dadlani,,Sujoy Ghosh,Kamlesh Kumar,Boundscript Motion Pictures,Eros International,Vishal Dadlani,Suresh Pai,Sirsha Ray,,Keith Gomes,Francine Almeida
tt1288403,1288403.0,Universal Soldier: Regeneration,97,"['Jean-Claude Van Damme', 'Dolph Lundgren', 'Andrei Arlovski', 'Mike Pyle', 'Corey Johnson', 'Garry Cooper', 'Emily Joyce', 'Zachary Baharov', 'Aki Avni', 'Kerry Shale', 'Yonko Dimitrov', 'Violeta Markovska', 'Stanislav Pishtalov', 'Marianne Stanicheva', 'John Laskowski', 'Kris Van Damme', 'Franklin A. Vallette', 'Shelly Varod', 'Radina Kardjilova', 'Trayan Milenov-Troy', 'Jon Foo', 'Danko Jordanov', 'Dian Hristov', 'Stephen Chang', 'Dimiter Doichinov', 'Dimitar Ilkov', 'Velizar Peev', 'Vladimir Vladimirov']","['Action', 'Adventure', 'Sci-Fi']",['us'],"['en', 'bg']",R,10000000.0,,,5.2,23998.0,Jan 2010 (Brazil),Universal Soldier: Regeneration,John Hyams,Richard Rothstein,Christopher Leitch,Craig Baumgarten,Tamara Birkemoe,Foresight Unlimited,Signature Pictures,Kris Hill,Jason Gallagher,Peter Hyams,,Petya Evtimova,Manny Dubon
tt1244668,1244668.0,Soul Kitchen,99,"['Adam Bousdoukos', 'Moritz Bleibtreu', 'Pheline Roggan', 'Anna Bederke', 'Birol Ünel', 'Dorka Gryllus', 'Wotan Wilke Möhring', 'Lucas Gregorowicz', 'Demir Gökgöl', 'Cem Akin', 'Marc Hosemann', 'Catrin Striebeck', 'Ugur Yücel', 'Udo Kier', 'Monica Bleibtreu', 'Bernd Gajkowski', 'Herma Koehn', 'Julia Wachsmann', 'Markus Imboden', 'Gudrun Egner', 'Gustav-Peter Wöhler', 'Zarah Jane McKenzie', 'Peter Lohmeyer', 'Senol Ugurlu', 'Francesco Fiannaca', 'Hendrik von Bültzingslöwen', 'Simon Goerts', 'Jan Fedder', 'Arne Benzing', 'Piotr Gregorowicz', 'Hans Ludwiczak', 'Jan Weichsel', 'Bülent Celebi', 'Philipp Baltus', 'Peter Jordan', 'Wolfgang Schumacher', 'Maverick Quek', 'Fritz Renzo Heinze', 'Joana Adu-Gyamfi', 'Till Huster', 'Maria Ketikidou', 'Klaus Maeck', 'Torsten Lemke', 'Salman Kurtulan', 'Ernest Hausmann', 'Lars Rudolph', 'Emek Kavukcuoglu', 'Jan Karpinski', 'Torben Karstens', 'Inna Knaus', 'Thomas Schunke', 'Mischuhin Zolot']","['Comedy', 'Drama']","['de', 'fr', 'it']","['de', 'el', 'es', 'tr', 'en']",,,,,7.3,34465.0,17 Dec 2009 (Greece),Soul Kitchen,Fatih Akin,Fatih Akin,,Fatih Akin,Paolo Colombo,Centre National du Cinéma et de L'image Animée,Corazón International,,Andrew Bird,Rainer Klausmann,,Cecile Heisler-Zigulla,Thomas Diesselhorst
tt1138478,1138478.0,How to Draw a Perfect Circle,122,"['Rafael Morais', 'Joana de Verona', 'Daniel Duval', 'Beatriz Batarda', 'Lourdes Norberto', 'João Pedro Vaz', 'Albano Jerónimo', 'Joana Bárcia', 'Alexandra Viveiros', 'Beatriz Afonso', 'Maria Antónia Gouveia Gouveia', 'Maria Manuela Ribeira', 'João Abel Baptista', 'Ricardo de Sá', 'Pedro Rodrigues', 'Mónica Sintra', 'Carloto Cotta', 'Carla Maciel', 'Catarina Mira', 'Tiago Rodrigues']",['Drama'],['pt'],"['pt', 'fr']",,,,,5.5,670.0,06 May 2010 (Portugal),How to Draw a Perfect Circle,Marco Martins,Marco Martins,,António da Cunha Telles,Pandora da Cunha Telles,Instituto do Cinema e do Audiovisual (ICA),Radiotelevisão Portuguesa (RTP),Bernardo Sassetti,João Braz,Carlos Lopes,Jérôme Portier,Lydie Barbara,Rui Alves
tt1161418,1161418.0,Gentlemen Broncos,89,"['Michael Angarano', 'John Baker', 'Robin Ballard', 'Steve Berg', 'Kristin Brewer', 'Jemaine Clement', 'Kristie Conway', 'Jennifer Coolidge', 'Rod Decker', 'Isaac Demke', 'Halley Feiffer', 'Johnny Hoops', 'Héctor Jiménez', 'Jizelle Jade', 'Daniel Love', 'Suzanne May', 'Edgar Oliver', 'Josh Pais', 'John Pleshette', 'Jeanette Puhich', 'Clive Revill', 'John D. Richards Jr.', 'Sam Rockwell', 'Isaac Russell', 'Jon Shere', 'Brian Unger', 'Edward Osborn', 'Benji Hughes', 'Mike White', 'Cindy Robinson', 'Chanelle DeVore', 'Beau Dunn', 'Kyle Esposito', 'Heather Kelly', 'Oriana Reyes']","['Adventure', 'Comedy', 'Sci-Fi']",['us'],['en'],PG-13,,"$11,502, 30 Oct 2009",,6.2,10497.0,27 May 2010 (Germany),Gentlemen Broncos,Jared Hess,Jared Hess,Jerusha Hess,Jared Hess,Jerusha Hess,Bronco Productions,Rip Cord Productions,David Wingo,Yuka Ruell,Munn Powell,Les Boothe,Jason Allred,Andy Barrios
tt1136684,1136684.0,Run! Bitch Run!,90,"['Ivet Corvea', 'Cheryl Lyone', 'John Winscher', 'Peter Tahoe', 'Daeg Faerch', 'Christina DeRosa', 'Patricia Grant', 'Mike Tursi', 'Chenoa Mason', 'Chris Weidman', 'Ryan Henslee', 'Caejar Cox', 'Lori Soleil', 'Douglas Macpherson', 'Mickey Faerch', 'Maz Siam', 'Cream Cabahug', 'Sylvia Ochoa', 'Daniel Demello', 'Aycil Yeltan', 'Jessica Elder', 'Liz Porter', 'Iris Diaz', 'Kati Zachary', 'Jewellz Shrode', 'Paul Grace', 'Khira Thomas']","['Horror', 'Thriller']",['us'],['en'],Unrated,25000.0,,,4.1,2663.0,25 Sep 2009 (Japan),Run! Bitch Run!,Joseph Guzman,Robert James Hayes II,Joseph Guzman,Ismael Gonzalez,Joseph Guzman,Freak Show Entertainment,,Chris Mosqueda,Joseph Guzman,Robert James Hayes II,,,
tt1179794,1179794.0,TiMER,99,"['Emma Caulfield Ford', 'Scott Holroyd', 'Kali Rocha', 'Katherine Von Till', 'Ho-Kwan Tse', 'Louise Claps', 'Jason Berger', 'Gabrielle Dennis', 'Marques Ray', 'Sean C. Francis', 'Susan Ziegler', 'Christopher T. Wood', 'Cristina Cimellaro', 'Forest Erickson', 'Celene Lee', 'Michelle Borth', 'Christine Joaquin', 'Jay Jay Ellis', 'John Patrick Amedori', 'JoBeth Williams', 'Sandra Marquez', 'Hayden McFarland', 'David Doty', 'Tom Irwin', 'Kelvin Yu', 'Joey Siara', 'Noah Green', 'Matthew Eckel', 'Andy Siara', 'Dona Hardy', 'Mark Harelik', 'John Ingle', 'Christopher May', 'Ciro Suarez', 'Bianca Brockl', 'Desmond Harrington', 'Nicki Norris', 'Muse Watson', 'Eric Jungmann', 'The Henry Clay People', 'Lisa Faye Heggeness']","['Comedy', 'Drama', 'Romance', 'Sci-Fi']",['us'],"['en', 'es']",R,,,46378.0,6.5,12054.0,14 May 2010 (USA),TiMER,Jac Schaeffer,Jac Schaeffer,,Jennifer Glynn,Joshua Lee Huber,Present Pictures,Truckbeef,Andrew Kaiser,Peter Samet,Harris Charalambous,Keren Kohen,Kyle Broom,David Carriker
tt1247692,1247692.0,Shrink,104,"['Kevin Spacey', 'Joe Nunez', 'Mark Webber', 'Keke Palmer', 'Sierra Aylina McClain', 'Ada Luz Pla', 'Saffron Burrows', 'Jack Huston', 'Pell James', 'Mei Melançon', 'Dallas Roberts', 'Andrew Sibner', 'Troy Metcalf', 'Kendall Clement', 'Jesse Plemons', 'Braxton Pope', 'Robert Loggia', 'Clayton Rohner', 'Ken Weiler', 'Joel Gretsch', 'Aimee Garcia', 'Tiernan Burns', 'Mystro Clark', 'Justin Alston', 'Brian Palermo', 'Philip Pavel', 'Michelle Columbia', 'Laura Ramsey', 'Ashley Greene', 'Robert Farrior', 'Branden Morgan', 'Brian Huskey', 'Jillian Armenante', 'Jennifer Rade', 'Derek Alvarado', 'Thomas Moffett', 'Joe Nieves', 'Bobby Arnot', 'Weston Middleton', 'Mina Olivera', 'Gore Vidal', 'Rakefet Abergel', 'Ike Barinholtz', 'Damian Cecere', 'Jan Devereaux', 'Aurelius DiBarsanti', 'Josephine Ganner', 'Daniel Joseph', 'Gina Juliet', 'Richard Schimmelpfenneg', 'Sonny Scozzari', 'Yoni Tabac', 'Ryan Van de Kamp Buchanan', 'Pleasant Wayne', 'Robin Williams', 'Don Winston', 'Ilya Jonathan Zaydenberg']","['Comedy', 'Drama']",['us'],['en'],R,5100000.0,"$16,443, 26 Jul 2009",,6.7,17893.0,06 Aug 2009 (Greece),Shrink,Jonas Pate,Thomas Moffett,,Dana Brunetti,Michael Burns,Roadside Attractions,Ignite Entertainment,Ken Andrews,Luis Carballar,Lukas Ettlin,Dorit Hurst,Lillian Awa,Andrew Lewitin
tt0865559,865559.0,My Life in Ruins,95,"['Nia Vardalos', 'Richard Dreyfuss', 'Alexis Georgoulis', 'Alistair McGowan', 'Harland Williams', 'Rachel Dratch', 'Caroline Goodall', 'Ian Ogilvy', 'Sophie Stuckey', 'María Botto', 'María Adánez', 'Brian Palermo', 'Jareb Dauplaise', 'Simon Gleeson', ""Natalie O'Donnell"", 'Sheila Bernette', 'Ralph Nossek', 'Bernice Stegers', 'Rita Wilson', 'Ian Gomez', 'Takis Papamattheou', 'Serenella', 'Marta Schweizer', 'María Ripalda', 'Nacho Pérez', 'Nadav Malamud', 'Roland Sanden', 'Vassilis Psychogiopoulos', 'José María Sacristán', 'Alberto Santiago', 'Alex Spijksma', 'María José Goyanes', 'Jennifer Rope', 'Melina Kyriakopoulou', 'Denise Moreno', 'Lorin Dreyfuss', 'Abdeltif Louzar', 'Oreste Papadopol', 'Valentin Stoica', 'David M. Antón', 'Macarena Benites', 'Heather Blair', 'Antonio Vicente Chinchilla', 'Paco Escribano', 'Christina Mitropoulou']","['Comedy', 'Romance']","['us', 'es']","['en', 'el']",PG-13,17000000.0,"$3,223,161, 07 Jun 2009",,5.9,17632.0,28 May 2009 (Greece),My Life in Ruins,Donald Petrie,Mike Reiss,,Jeff Abberley,Mark Albela,26 Films,Kanzaman,David Newman,Patrick J. Don Vito,José Luis Alcaine,Sonia Aranzabal,Yan Angosse,Félix Bergés
tt1135525,1135525.0,The Slammin' Salmon,90,"['Kevin Heffernan', 'Jeff Chase', 'Carla Gallo', 'Paul Soter', 'Michael Yurchak', 'Nat Faxon', 'Jolie Martin', 'Erik Stolhanske', 'Jay Chandrasekhar', 'April Bowlby', 'Cobie Smulders', 'Steve Lemme', 'Carrie Clifford', 'Will Forte', 'Rosalie Ward', 'Marc Evan Jackson', 'Michael Clarke Duncan', 'Dennis Gubbins', 'Sendhil Ramamurthy', 'Olivia Munn', 'Jim Gaffigan', 'Bobbi Sue Luther', 'Michael Merton', 'J.D. Walsh', 'James Grace', 'Alison Bower', 'Koji Kataoka', 'Smith Cho', 'Jim Rash', 'Elisabeth Noone', 'Izabella Sevin', 'Gillian Vigman', 'Michael Weaver', 'Vivica A. Fox', 'Sam Redford', 'Morgan Fairchild', 'Lance Henriksen', 'Peter Gaulke', 'Rohit Sang', 'Richard Perello', 'Avi Rothman', 'Candace Smith', 'Philippe Brenninkmeyer', 'Tara Lynn Orr', 'Peter Navy Tuiasosopo', 'Terrence Taylor', 'Daniel Abramson', 'Diane Baldwin', 'Theresa Barrera', 'Aaron Behl', 'Austin Honaker', 'Angel Oquendo', 'Nick Plantico', 'Erik Porn']",['Comedy'],['us'],['en'],R,,"$26,167, 13 Dec 2009",,6.4,12688.0,,The Slammin' Salmon,Kevin Heffernan,Jay Chandrasekhar,Kevin Heffernan,Philip Cottone,Julia Dray,Broken Lizard Industries,Cataland Films,Nathan Barr,Brad Katz,Robert Barocci,,Jai James,Robert S. Douglas
tt1301303,1301303.0,Born of Hope,71,"['Christopher Dane', 'Beth Aynsley', 'Kate Madison', 'Danny George', 'Iain Marshall', 'Andrew McDonald', 'Philippa Hammond', 'Howard Corlett', 'Matt Kennard', 'Sam Kennard', 'Luke Johnston', 'Robert Harvey', 'Jonah McLafferty', 'Lars Mattes', 'Ollie Goodchild', 'Amani Johara', 'Richard Highgate', 'Lewis Penfold', 'Tom Quick', 'Raphael Edwards', 'Amylea Meiklejohn', 'Phoebe Chambers', 'Daniel Tyler-Smith', 'Robert Pearce', 'Soul Smallpage', 'Wallok', 'Holly Blickem', 'Damian Brooke', 'Peter Holyoake', 'Kaitlin Howard']","['Action', 'Adventure', 'Fantasy', 'Romance']",['gb'],"['en', 'sjn']",,,,,6.2,2052.0,01 Dec 2009 (UK),Born of Hope,Kate Madison,Paula DiSante,,Kate Madison,,Actors at Work Productions,,Tobias Bublat,Christopher Dane,Neill Phillips,,Paula C. Frías,Anastasios Agiakatsikas
tt1133993,1133993.0,Serious Moonlight,81,"['Meg Ryan', 'Timothy Hutton', 'Justin Long', 'Kristen Bell', 'Derek Carter', 'Bill Parks', 'Kimberlee Peterson', 'Nathan Dean', 'Andy Ostroy', 'Kylan James']","['Comedy', 'Crime', 'Romance']",['us'],['en'],R,,"$11,636, 06 Dec 2009",,5.4,7597.0,04 Dec 2009 (USA),Serious Moonlight,Cheryl Hines,Adrienne Shelly,,Cliff Chenfeld,David Graff,Night and Day Pictures,All For A Films,Andrew Hollander,Steven Rasch,Nancy Schreiber,Shirley Starks,John P. Aguirre,Evan Ghigliotty
tt0960741,960741.0,The Canyon,102,"['Eion Bailey', 'Yvonne Strahovski', 'Will Patton', 'Wendy Worthington', 'Andrea Marcellus', 'Christopher Sweeney', 'Solomon Loop', 'Ed Tracey', 'Philip Salick']",['Thriller'],['us'],['en'],R,10000000.0,"$1,785, 25 Oct 2009",,5.9,3861.0,23 Oct 2009 (USA),The Canyon,Richard Harrah,Steve Allrich,,Larry Collins,Sarah J. Donohue,Middle Fork Productions,Pierce/Williams Entertainment,Heitor Pereira,Peter Fandetti,Nelson Cragg,Philip Salick,Bri Hervey,Edward Leroy Anderson
tt1596130,1596130.0,Le petit Nicolas,13,"['Sauvane Delanoë', 'Clara Do Espirito', 'Laurence Dourlens', 'Xavier Fagnon', 'Fily Keita', 'Bruno Magne', 'Valentin Maupin', 'Marie-Eugénie Maréchal', 'Hervé Rey', 'Céline Ronté', 'Robin Trouffier']",['Animation'],['fr'],"['fr', 'en']",,,,,7.2,85.0,,Le petit Nicolas,,,,,,M6 Studio,Method Animation,,,,,,
tt1194263,1194263.0,Get Low,103,"['Robert Duvall', 'Sissy Spacek', 'Bill Murray', 'Lucas Black', 'Gerald McRaney', 'Bill Cobbs', 'Scott Cooper', 'Lori Beth Sikes', 'Linds Edwards', 'Andrea Powell', 'Chandler Riggs', 'Danny Vinson', 'Blerim Destani', 'Tomasz Karolak', 'Andy Stahl', 'Marc Gowan', 'Arin Logan', 'Grace The Amazing Mule', 'Robert S. Barmettler', 'Randy Bratton', 'Deanne Charlton', 'Frances Cobb', 'John Collier', 'Alex Corrado', 'Rob Crowe', 'Jym Davis', 'Dino Demitri', 'Brandon Germaine', 'Rebecca Grant', 'Travis Grant', 'Robert Hatch', 'Vinyetta James', 'Shawn Knowles', 'Bella Marina Marcello', 'Jade Moser', 'Lexi Noel', 'Nick Searcy', 'Michael A. Templeton', 'Catherine Thornton', 'Kirsten VanWagner']","['Drama', 'Mystery']","['us', 'de', 'pl']",['en'],PG-13,7500000.0,"$88,182, 01 Aug 2010",,7.0,21469.0,27 Aug 2010 (USA),Get Low,Aaron Schneider,Chris Provenzano,C. Gaby Mitchell,Daniel Baur,Rob Carliner,K5 International,Zanuck Independent,Jan A.P. Kaczmarek,Aaron Schneider,David Boyd,Frank Galline,Hope Garrison,Erika Abrams
