,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,id,i
0006894,0,0,0,0,0,0,0,0,0,0,0,1,4,4,5,5,5,5,5,0,0006894,Michael De Luca
1913598,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1913598,Hironori Aihara
0153744,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,0,0153744,Debra Martin Chase
0060962,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0060962,Kenny Bates
0004976,2,2,3,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,0,0004976,Brian Grazer
0254645,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,0,0254645,Ted Elliott
0043742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0043742,David Ayer
0028861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0028861,Steve E. Andrews
0085542,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0085542,Todd Black
0180366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0180366,Stuart Cornfeld
2194392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2194392,Bonnie Curtis
0027572,2,2,2,2,2,2,2,2,5,5,6,8,8,9,9,20,30,31,31,0,0027572,Wes Anderson
0100559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0100559,Fernando Bovaira
0000829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0000829,Stuart Baird
0000269,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,12,14,14,0,0000269,Jean-Jacques Annaud
0199733,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0199733,Sean Daniel
0144025,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0144025,Patrick Cassavetti
0113357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0113357,David Brown
0290581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0290581,Larry Franco
0995906,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0995906,Milo Addica
0287811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0287811,Gary Foster
0012155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012155,Gilbert Adler
0083696,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,0083696,Roger Birnbaum
0009190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,9,10,0,0009190,J.J. Abrams
0358411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0358411,Thomas M. Hammel
0008330,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0008330,Pamela Abdy
0000123,0,1,1,2,2,2,6,11,13,13,16,17,28,31,35,36,37,38,40,0,0000123,George Clooney
0251360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0251360,Jodi Ehrlich
0455253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0455253,Sandy King
0033917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0033917,Paul Ardaji
0088780,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0088780,David Blocker
0134586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0134586,Marie Cantin
0021948,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,0,0021948,Agustín Almodóvar
0204862,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,0,0204862,John Davis
0108368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0108368,Larry Brezner
0244756,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,0244756,Richard Dutcher
